Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,289,154,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),,box1,yes,I,1,1,,,8053,DSST,C,,,,0,160,113
T,1,1,0.0,2,prac,yes,1,2,120000.0,227,141,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),51604.400000002235,box2,yes,I,1,1,3088.2000000029802,48516.199999999255,8053,DSST,C,,,,1,160,113
-,2,1,0.0,1,prac,yes,1,1,120000.0,310,159,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),55502.800000000745,box1,yes,I,1,1,3124.800000000745,52378.0,8053,DSST,C,,,,2,160,113
X,3,1,0.0,8,prac,yes,1,8,120000.0,319,127,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),60346.699999999255,box8,yes,I,1,1,4069.5,56277.199999999255,8053,DSST,C,,,,3,160,113
U,4,1,0.0,5,prac,yes,1,5,120000.0,189,145,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),64250.0,box5,yes,I,1,1,3123.199999999255,61126.800000000745,8053,DSST,C,,,,4,160,113
^,5,1,0.0,7,prac,yes,1,7,120000.0,327,153,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),69048.60000000149,box7,yes,I,1,1,4024.400000002235,65024.199999999255,8053,DSST,C,,,,5,160,113
O,6,1,0.0,6,prac,yes,1,6,120000.0,250,140,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),72564.10000000149,box6,yes,I,1,1,2740.10000000149,69824.0,8053,DSST,C,,,,6,160,113
+,7,1,0.0,9,prac,yes,1,9,120000.0,253,140,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),77596.0,box9,yes,I,1,1,4258.699999999255,73337.30000000075,8053,DSST,C,,,,7,160,113
),8,1,0.0,3,prac,yes,1,3,120000.0,386,138,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),81844.5,box3,yes,I,1,1,3475.0,78369.5,8053,DSST,C,,,,8,160,113
L,9,1,0.0,4,prac,yes,1,4,120000.0,290,139,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),85360.30000000075,box4,yes,I,1,1,2741.60000000149,82618.69999999925,8053,DSST,C,,,,9,160,113
T,1,1,4.052999973297119,2,test,yes,1,2,115947.00002670288,302,144,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),93924.19999999925,box2,yes,I,1,1,4041.89999999851,89882.30000000075,8053,DSST,C,90816.0,91608.0,87566.0,1,160,113
-,2,1,6.7850000858306885,1,test,yes,1,1,113214.99991416931,325,140,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),96656.69999999925,box1,yes,I,1,1,2714.599999997765,93942.10000000149,8053,DSST,C,93363.0,94341.0,91626.0,2,160,113
),3,1,9.750999927520752,3,test,yes,1,3,110249.00007247925,306,137,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),99622.40000000224,box3,yes,I,1,1,2953.400000002235,96669.0,8053,DSST,C,96445.0,97306.0,94353.0,3,160,113
^,4,1,12.91700005531311,7,test,yes,1,7,107082.99994468689,317,145,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),102788.19999999925,box7,yes,I,1,1,3154.39999999851,99633.80000000075,8053,DSST,C,99513.0,100472.0,97318.0,4,160,113
T,5,1,16.499000072479248,2,test,yes,1,2,103500.99992752075,324,147,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),106370.30000000075,box2,yes,I,1,1,3569.89999999851,102800.40000000224,8053,DSST,C,103243.0,104054.0,100484.0,5,160,113
L,6,1,19.697999954223633,4,test,yes,1,4,100302.00004577637,293,145,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),109569.40000000224,box4,yes,I,1,1,3187.800000000745,106381.60000000149,8053,DSST,C,106443.0,107253.0,104066.0,6,160,113
X,7,1,22.546000003814697,8,test,yes,1,8,97453.9999961853,295,145,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),112418.10000000149,box8,yes,I,1,1,2837.60000000149,109580.5,8053,DSST,C,109243.0,110102.0,107264.0,7,160,113
T,8,1,25.979000091552734,2,test,yes,1,2,94020.99990844727,340,143,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),115850.5,box2,yes,I,1,1,3420.599999997765,112429.90000000224,8053,DSST,C,112657.0,113534.0,110114.0,8,160,113
-,9,1,28.227999925613403,1,test,yes,1,1,91772.0000743866,261,130,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),118100.0,box1,yes,I,1,1,2239.099999997765,115860.90000000224,8053,DSST,C,114973.0,115784.0,113545.0,9,160,113
),10,1,30.825999975204468,3,test,yes,1,3,89174.00002479553,320,145,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),120698.80000000075,box3,yes,I,1,1,2587.5,118111.30000000075,8053,DSST,C,117723.0,118383.0,115795.0,10,160,113
T,11,1,35.35800004005432,2,test,yes,1,2,84641.99995994568,282,138,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),125231.10000000149,box2,yes,I,1,1,4521.400000002235,120709.69999999925,8053,DSST,C,122005.0,122915.0,118394.0,11,160,113
-,12,1,37.55800008773804,1,test,yes,1,1,82441.99991226196,342,152,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),127430.40000000224,box1,yes,I,1,1,2187.400000002235,125243.0,8053,DSST,C,124420.0,125114.0,122927.0,12,160,113
L,13,1,40.223999977111816,4,test,yes,1,4,79776.00002288818,248,129,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),130096.30000000075,box4,yes,I,1,1,2655.10000000149,127441.19999999925,8053,DSST,C,127035.0,127780.0,125125.0,13,160,113
T,14,1,42.9229998588562,2,test,yes,1,2,77077.0001411438,249,149,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),132795.19999999925,box2,yes,I,1,1,2687.89999999851,130107.30000000075,8053,DSST,C,129619.0,130479.0,127791.0,14,160,113
),15,1,45.38800001144409,3,test,yes,1,3,74611.99998855591,309,137,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),135261.19999999925,box3,yes,I,1,1,2454.699999999255,132806.5,8053,DSST,C,132051.0,132945.0,130490.0,15,160,113
U,16,1,48.48799991607666,5,test,yes,1,5,71512.00008392334,326,142,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),138360.19999999925,box5,yes,I,1,1,3088.099999997765,135272.1000000015,8053,DSST,C,135216.0,136044.0,132956.0,16,160,113
T,17,1,51.53600001335144,2,test,yes,1,2,68463.99998664856,267,150,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),141409.30000000075,box2,yes,I,1,1,3038.199999999255,138371.1000000015,8053,DSST,C,138232.0,139093.0,136055.0,17,160,113
),18,1,55.66799998283386,3,test,yes,1,3,64332.00001716614,269,147,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),145541.30000000075,box3,yes,I,1,1,4121.39999999851,141419.90000000224,8053,DSST,C,142347.0,143225.0,139104.0,18,160,113
-,19,1,58.45099997520447,1,test,yes,1,1,61549.00002479553,267,132,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),148323.90000000224,box1,yes,I,1,1,2771.5,145552.40000000224,8053,DSST,C,144996.0,146008.0,143236.0,19,160,113
L,20,1,61.049999952316284,4,test,yes,1,4,58950.000047683716,248,132,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),150922.90000000224,box4,yes,I,1,1,2588.0,148334.90000000224,8053,DSST,C,147779.0,148607.0,146019.0,20,160,113
+,21,1,64.57500004768372,9,test,yes,1,9,55424.999952316284,322,145,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),154448.0,box9,yes,I,1,1,3514.199999999255,150933.80000000075,8053,DSST,C,150962.0,152132.0,148618.0,21,160,113
O,22,1,68.33100008964539,6,test,yes,1,6,51668.999910354614,282,136,Tue Jun 03 2025 18:34:33 GMT-0500 (Central Daylight Time),158204.1000000015,box6,yes,I,1,1,3741.5,154462.6000000015,8053,DSST,C,154943.0,155888.0,152147.0,22,160,113
