Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,248,144,Wed Aug 20 2025 12:02:30 GMT-0400 (Eastern Daylight Time),,box1,yes,I,1,3,,,9009,DSST,A,,,,0,160,113
X,1,1,0.0,8,prac,yes,1,8,120000.0,321,133,Wed Aug 20 2025 12:02:30 GMT-0400 (Eastern Daylight Time),41904.699999809265,box8,yes,I,1,3,3397.0999999046326,38507.59999990463,9009,DSST,A,,,,1,160,113
-,2,1,0.0,1,prac,yes,1,1,120000.0,364,160,Wed Aug 20 2025 12:02:30 GMT-0400 (Eastern Daylight Time),45988.0,box1,yes,I,1,3,3302.9000000953674,42685.09999990463,9009,DSST,A,,,,2,160,113
+,3,1,0.0,9,prac,yes,1,9,120000.0,212,140,Wed Aug 20 2025 12:02:30 GMT-0400 (Eastern Daylight Time),50371.2999997139,box9,yes,I,1,3,3602.5,46768.7999997139,9009,DSST,A,,,,3,160,113
U,4,1,0.0,5,prac,yes,1,5,120000.0,211,132,Wed Aug 20 2025 12:02:30 GMT-0400 (Eastern Daylight Time),53954.89999961853,box5,yes,I,1,3,2802.5999999046326,51152.2999997139,9009,DSST,A,,,,4,160,113
^,5,1,0.0,7,prac,yes,1,7,120000.0,282,142,Wed Aug 20 2025 12:02:30 GMT-0400 (Eastern Daylight Time),58904.5,box7,yes,I,1,3,4169.10000038147,54735.39999961853,9009,DSST,A,,,,5,160,113
),6,1,0.0,3,prac,yes,1,3,120000.0,294,147,Wed Aug 20 2025 12:02:30 GMT-0400 (Eastern Daylight Time),63337.89999961853,box3,yes,I,1,3,3651.7999997138977,59686.09999990463,9009,DSST,A,,,,6,160,113
L,7,1,0.0,4,prac,yes,1,4,120000.0,293,145,Wed Aug 20 2025 12:02:30 GMT-0400 (Eastern Daylight Time),67071.09999990463,box4,yes,I,1,3,2952.800000190735,64118.2999997139,9009,DSST,A,,,,7,160,113
T,8,1,0.0,2,prac,yes,1,2,120000.0,355,156,Wed Aug 20 2025 12:02:30 GMT-0400 (Eastern Daylight Time),71087.59999990463,box2,yes,I,1,3,3236.0999999046326,67851.5,9009,DSST,A,,,,8,160,113
O,9,1,0.0,6,prac,yes,1,6,120000.0,267,128,Wed Aug 20 2025 12:02:30 GMT-0400 (Eastern Daylight Time),75471.2999997139,box6,yes,I,1,3,3605.0,71866.2999997139,9009,DSST,A,,,,9,160,113
T,1,1,3.7269999980926514,2,test,yes,1,2,116273.00000190735,295,147,Wed Aug 20 2025 12:02:30 GMT-0400 (Eastern Daylight Time),93238.09999990463,box2,yes,I,1,3,3705.300000190735,89532.7999997139,9009,DSST,A,91287.0,91975.0,88270.0,1,160,113
-,2,1,6.91100001335144,1,test,yes,1,1,113088.99998664856,298,153,Wed Aug 20 2025 12:02:30 GMT-0400 (Eastern Daylight Time),96421.39999961853,box1,yes,I,1,3,3159.8999996185303,93261.5,9009,DSST,A,94404.0,95158.0,91998.0,2,160,113
),3,1,10.194000005722046,3,test,yes,1,3,109805.99999427795,194,138,Wed Aug 20 2025 12:02:30 GMT-0400 (Eastern Daylight Time),99704.69999980927,box3,yes,I,1,3,3260.9000000953674,96443.7999997139,9009,DSST,A,97686.0,98441.0,95181.0,3,160,113
^,4,1,13.193000078201294,7,test,yes,1,7,106806.9999217987,215,144,Wed Aug 20 2025 12:02:30 GMT-0400 (Eastern Daylight Time),102704.59999990463,box7,yes,I,1,3,2976.0999999046326,99728.5,9009,DSST,A,100603.0,101441.0,98465.0,4,160,113
T,5,1,16.32800006866455,2,test,yes,1,2,103671.99993133545,237,142,Wed Aug 20 2025 12:02:30 GMT-0400 (Eastern Daylight Time),105838.0,box2,yes,I,1,3,3113.0,102725.0,9009,DSST,A,103770.0,104575.0,101462.0,5,160,113
