Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
8,1,prac,1,A,circle.png,1,m,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),67057.5,1600,O,m,1059,7,1,3445.39999999851,63612.10000000149,7138,NTS,B,1
2,2,prac,1,A,circle.png,1,z,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),70755.30000000075,2000,O,z,897,2,1,3689.4000000003725,67065.90000000037,7138,NTS,B,2
9,3,prac,1,A,circle.png,1,m,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),73622.80000000075,1500,O,m,591,8,1,2861.9000000003725,70760.90000000037,7138,NTS,B,3
7,4,prac,1,A,circle.png,1,m,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),77003.90000000037,1700,O,m,884,6,1,3373.0999999996275,73630.80000000075,7138,NTS,B,4
1,5,prac,1,A,circle.png,1,z,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),79419.60000000149,1000,O,z,632,1,1,2407.2000000011176,77012.40000000037,7138,NTS,B,5
1,6,prac,1,A,circle.png,1,z,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),81868.90000000037,1000,O,z,661,1,1,2440.0,79428.90000000037,7138,NTS,B,6
6,7,prac,1,A,circle.png,1,m,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),85602.0,1900,O,m,1051,5,1,3721.7999999988824,81880.20000000112,7138,NTS,B,7
4,8,prac,1,A,circle.png,1,z,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),88582.70000000112,1400,O,z,792,4,1,2974.9000000003725,85607.80000000075,7138,NTS,B,8
6,9,prac,1,A,circle.png,1,m,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),92032.60000000149,1900,O,m,765,5,1,3441.60000000149,88591.0,7138,NTS,B,9
3,10,prac,1,A,circle.png,1,z,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),94831.40000000037,1200,O,z,817,3,1,2789.9000000003725,92041.5,7138,NTS,B,10
2,11,prac,1,A,circle.png,1,z,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),98615.90000000037,2000,O,z,991,2,1,3777.699999999255,94838.20000000112,7138,NTS,B,11
3,12,prac,1,A,circle.png,1,z,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),101445.5,1200,O,z,834,3,1,2823.7999999988824,98621.70000000112,7138,NTS,B,12
3,0,prac,1,B,triangle.png,0,z,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),142133.1000000015,1600,O,m,1442,3,1,3807.5,138325.6000000015,7138,NTS,B,1
2,0,prac,1,B,triangle.png,0,m,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),146132.70000000112,1700,O,None,1513,2,1,3991.9000000003725,142140.80000000075,7138,NTS,B,2
7,1,prac,1,B,triangle.png,1,z,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),150229.20000000112,2000,O,z,1316,6,1,4089.7000000011176,146139.5,7138,NTS,B,3
9,2,prac,1,B,triangle.png,1,z,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),153730.90000000037,1400,O,z,1316,8,1,3495.4000000003725,150235.5,7138,NTS,B,4
8,3,prac,1,B,triangle.png,1,m,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),156397.30000000075,1200,O,m,686,7,1,2659.9000000003725,153737.40000000037,7138,NTS,B,5
4,4,prac,1,B,triangle.png,1,m,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),159895.70000000112,1500,O,m,1201,4,1,3490.7000000011176,156405.0,7138,NTS,B,6
6,5,prac,1,B,triangle.png,1,m,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),162444.30000000075,1000,O,m,769,5,1,2541.800000000745,159902.5,7138,NTS,B,7
8,6,prac,1,B,triangle.png,1,m,Fri May 16 2025 17:33:50 GMT-0500 (Central Daylight Time),165075.6000000015,1200,O,m,637,7,1,2624.60000000149,162451.0,7138,NTS,B,8
