block_c,block_dur,condition,countdown,datetime,endtime,list,multichar_response,project,response,response_time,session_number,start_end,starttime,subject_id,task,task_vers,trial
,,,,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),,,,I,space,3249,,,,83664,WL,C,
prac,,0,,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),,NA,b,I,b,1129,,,,83664,WL,C,1.0
prac,,0,,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),,NA,bo,I,o,378,,,,83664,WL,C,1.0
prac,,0,,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),,NA,boo,I,o,147,,,,83664,WL,C,1.0
prac,,0,,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),,NA,boos,I,s,73,,,,83664,WL,C,1.0
prac,,0,,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),,NA,boost,I,t,549,,,,83664,WL,C,1.0
prac,,0,,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),,NA,boostenter,I,enter,706,,,,83664,WL,C,1.0
1,7.416000127792358,learn,52583.99987220764,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),195269.40000000596,A,t,I,t,7407,,7416.200000017881,187853.19999998808,83664,WL,C,1.0
1,7.56600022315979,learn,52433.99977684021,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),195419.29999998212,A,to,I,o,139,,7566.0999999940395,187853.19999998808,83664,WL,C,1.0
1,7.833000183105469,learn,52166.99981689453,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),195685.90000000596,A,tow,I,w,257,,7832.700000017881,187853.19999998808,83664,WL,C,1.0
1,7.966000080108643,learn,52033.99991989136,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),195819.29999998212,A,towe,I,e,118,,7966.0999999940395,187853.19999998808,83664,WL,C,1.0
1,8.25,learn,51750.0,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),196102.79999998212,A,tower,I,r,259,,8249.59999999404,187853.19999998808,83664,WL,C,1.0
1,8.516000032424927,learn,51483.99996757507,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),196369.09999999404,A,towerenter,I,enter,254,,8515.90000000596,187853.19999998808,83664,WL,C,1.0
1,8.933000087738037,learn,51066.99991226196,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),196786.59999999404,A,w,I,w,406,,416.69999998807907,196369.90000000596,83664,WL,C,2.0
1,9.14900016784668,learn,50850.99983215332,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),197002.5,A,wh,I,h,200,,632.5999999940395,196369.90000000596,83664,WL,C,2.0
1,9.433000087738037,learn,50566.99991226196,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),197285.79999998212,A,whe,I,e,271,,915.8999999761581,196369.90000000596,83664,WL,C,2.0
1,9.616000175476074,learn,50383.999824523926,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),197469.29999998212,A,whea,I,a,167,,1099.3999999761581,196369.90000000596,83664,WL,C,2.0
1,9.866000175476074,learn,50133.999824523926,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),197719.0,A,wheat,I,t,236,,1349.0999999940395,196369.90000000596,83664,WL,C,2.0
1,10.117000102996826,learn,49882.999897003174,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),197970.0,A,wheatenter,I,enter,237,,1600.0999999940395,196369.90000000596,83664,WL,C,2.0
1,13.282999992370605,learn,46717.000007629395,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),201136.19999998808,A,q,I,q,3142,,3165.4000000059605,197970.79999998212,83664,WL,C,3.0
1,13.516000032424927,learn,46483.99996757507,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),201369.19999998808,A,qu,I,u,218,,3398.4000000059605,197970.79999998212,83664,WL,C,3.0
1,13.599000215530396,learn,46400.999784469604,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),201452.59999999404,A,que,I,e,65,,3481.800000011921,197970.79999998212,83664,WL,C,3.0
1,13.782999992370605,learn,46217.000007629395,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),201635.90000000596,A,quee,I,e,162,,3665.100000023842,197970.79999998212,83664,WL,C,3.0
1,13.949000120162964,learn,46050.999879837036,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),201802.5,A,queen,I,n,142,,3831.7000000178814,197970.79999998212,83664,WL,C,3.0
1,14.183000087738037,learn,45816.99991226196,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),202036.0,A,queenenter,I,enter,216,,4065.2000000178814,197970.79999998212,83664,WL,C,3.0
1,14.733000040054321,learn,45266.99995994568,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),202586.09999999404,A,s,I,s,533,,549.4000000059605,202036.69999998808,83664,WL,C,4.0
1,14.89900016784668,learn,45100.99983215332,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),202752.69999998808,A,su,I,u,147,,716.0,202036.69999998808,83664,WL,C,4.0
1,15.183000087738037,learn,44816.99991226196,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),203036.0,A,sug,I,g,264,,999.3000000119209,202036.69999998808,83664,WL,C,4.0
1,15.333000183105469,learn,44666.99981689453,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),203186.0,A,suga,I,a,132,,1149.300000011921,202036.69999998808,83664,WL,C,4.0
1,15.499000072479248,learn,44500.99992752075,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),203352.5,A,sugar,I,r,159,,1315.800000011921,202036.69999998808,83664,WL,C,4.0
1,15.666000127792358,learn,44333.99987220764,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),203519.40000000596,A,sugarenter,I,enter,148,,1482.7000000178814,202036.69999998808,83664,WL,C,4.0
1,23.568000078201294,learn,36431.999921798706,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),211421.0,A,h,I,h,7882,,7900.9000000059605,203520.09999999404,83664,WL,C,5.0
1,23.882000207901,learn,36117.999792099,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),211735.79999998212,A,ho,I,o,305,,8215.699999988079,203520.09999999404,83664,WL,C,5.0
1,24.032999992370605,learn,35967.000007629395,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),211886.0,A,hom,I,m,141,,8365.90000000596,203520.09999999404,83664,WL,C,5.0
1,24.16600012779236,learn,35833.99987220764,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),212019.40000000596,A,home,I,e,113,,8499.300000011921,203520.09999999404,83664,WL,C,5.0
1,24.317000150680542,learn,35682.99984931946,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),212170.40000000596,A,homeenter,I,enter,135,,8650.300000011921,203520.09999999404,83664,WL,C,5.0
1,24.98300004005432,learn,35016.99995994568,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),212836.19999998808,A,b,I,b,647,,664.9000000059605,212171.29999998212,83664,WL,C,6.0
1,25.14900016784668,learn,34850.99983215332,Mon Jun 08 2026 15:46:50 GMT-0500 (Central Daylight Time),213002.79999998212,A,bo,I,o,150,,831.5,212171.29999998212,83664,WL,C,6.0
