acc_sum,block,block_c,condition,correct,correct_response,datetime,endtime,flanker,jitter,project,response,response_test_buffer_response,response_test_target_response,response_time,response_time_test_buffer_response,response_time_test_target_response,row_sel,session_number,start_end,starttime,subject_id,target,task,task_vers,time_test_buffer,time_test_buffer_response,time_test_constants,time_test_flanker,time_test_jitter,time_test_logger,time_test_target,time_test_target_response,time_test_variables,trial
1,prac,1,con,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),172381.5,lime,800,I,z,,,1602,,,5,1,3709.4000000059605,168672.09999999404,7000,lime,NF,B,,,,,,,,,,1
2,prac,1,inc,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),176280.40000000596,pear,900,I,m,,,1682,,,14,1,3893.9000000059605,172386.5,7000,iron,NF,B,,,,,,,,,,2
2,prac,1,inc,0,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),181445.09999999404,raisin,1100,I,None,,,1799,,,12,1,5159.5,176285.59999999404,7000,cobalt,NF,B,,,,,,,,,,3
2,prac,1,inc,0,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),186609.90000000596,cobalt,1100,I,None,,,1799,,,4,1,5160.300000011921,181449.59999999404,7000,raisin,NF,B,,,,,,,,,,4
2,prac,1,con,0,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),191475.09999999404,gold,800,I,None,,,1799,,,13,1,4858.799999982119,186616.30000001192,7000,gold,NF,B,,,,,,,,,,5
3,prac,1,inc,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),194857.5,cherry,900,I,m,,,1174,,,10,1,3377.9000000059605,191479.59999999404,7000,copper,NF,B,,,,,,,,,,6
4,prac,1,con,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),198023.19999998808,bronze,800,I,m,,,1051,,,9,1,3161.0999999940395,194862.09999999404,7000,bronze,NF,B,,,,,,,,,,7
5,prac,1,con,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),201438.90000000596,zinc,1000,I,m,,,1110,,,15,1,3411.9000000059605,198027.0,7000,zinc,NF,B,,,,,,,,,,8
6,prac,1,inc,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),205154.30000001192,copper,900,I,z,,,1506,,,2,1,3711.2000000178814,201443.09999999404,7000,cherry,NF,B,,,,,,,,,,9
7,prac,1,con,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),208536.5,orange,1000,I,z,,,1074,,,3,1,3377.800000011921,205158.69999998808,7000,orange,NF,B,,,,,,,,,,10
8,prac,1,con,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),211585.59999999404,banana,800,I,z,,,948,,,1,1,3044.5999999940395,208541.0,7000,banana,NF,B,,,,,,,,,,11
9,prac,1,con,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),214501.5,kiwi,1000,I,z,,,612,,,7,1,2911.9000000059605,211589.59999999404,7000,kiwi,NF,B,,,,,,,,,,12
10,prac,1,inc,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),217700.5,plum,1100,I,m,,,788,,,16,1,3194.800000011921,214505.69999998808,7000,lead,NF,B,,,,,,,,,,13
11,prac,1,inc,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),220732.5,lead,1100,I,z,,,630,,,8,1,3028.199999988079,217704.30000001192,7000,plum,NF,B,,,,,,,,,,14
12,prac,1,inc,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),223665.40000000596,iron,900,I,z,,,723,,,6,1,2928.0999999940395,220737.30000001192,7000,pear,NF,B,,,,,,,,,,15
13,prac,1,con,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),226480.90000000596,silver,1000,I,m,,,515,,,11,1,2811.300000011921,223669.59999999404,7000,silver,NF,B,,,,,,,,,,16
1,test,1,con,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),248024.09999999404,banana,1000,I,z,z,None,434,235.0,199.0,3,1,1979.199999988079,246044.90000000596,7000,banana,NF,B,242931,242931,241201,242214,241201,243180,242731,242731,243180,1
2,test,1,con,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),249690.30000001192,lead,800,I,m,m,None,325,125.0,200.0,121,1,1662.1000000238419,248028.19999998808,7000,lead,NF,B,244713,244713,243184,243997,243185,244846,244513,244513,244846,2
3,test,1,con,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),251722.90000000596,pear,1100,I,z,z,None,399,200.0,199.0,44,1,2028.5999999940395,249694.30000001192,7000,pear,NF,B,246679,246679,244850,245963,244851,246879,246480,246480,246879,3
4,test,1,inc,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),253722.40000000596,kiwi,1000,I,m,m,None,458,258.0,200.0,119,1,1995.4000000059605,251727.0,7000,zinc,NF,B,248612,248612,246883,247905,246883,248878,248412,248412,248878,4
5,test,1,inc,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),255821.40000000596,iron,900,I,z,z,None,662,463.0,199.0,38,1,2095.0999999940395,253726.30000001192,7000,lime,NF,B,250511,250511,248882,249795,248883,250978,250311,250312,250977,5
6,test,1,inc,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),257621.0,lime,800,I,m,m,None,455,256.0,199.0,117,1,1795.699999988079,255825.30000001192,7000,zinc,NF,B,252511,252511,250981,251795,250981,252777,252311,252311,252777,6
7,test,1,con,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),259687.19999998808,copper,900,I,m,m,None,629,429.0,200.0,74,1,2062.0999999940395,257625.09999999404,7000,copper,NF,B,254410,254410,252781,253694,252781,254843,254210,254210,254843,7
8,test,1,con,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),261853.09999999404,kiwi,1100,I,z,z,None,522,322.0,200.0,52,1,2161.9000000059605,259691.19999998808,7000,kiwi,NF,B,256676,256676,254847,255960,254847,257009,256476,256476,257009,8
8,test,1,inc,0,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),263902.40000000596,silver,1000,I,m,m,None,512,312.0,200.0,23,1,2045.2000000178814,261857.19999998808,7000,orange,NF,B,258742,258742,257013,258025,257014,259059,258542,258542,259058,9
9,test,1,inc,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),266085.09999999404,cherry,900,I,m,m,None,746,547.0,199.0,70,1,2178.7999999821186,263906.3000000119,7000,bronze,NF,B,260691,260691,259062,259975,259063,261241,260492,260492,261241,10
10,test,1,inc,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),268434.3000000119,orange,1000,I,m,m,None,801,601.0,200.0,87,1,2344.9000000059605,266089.40000000596,7000,silver,NF,B,262974,262974,261245,262258,261246,263590,262774,262774,263590,11
11,test,1,inc,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),270866.8000000119,plum,1100,I,m,m,None,799,600.0,199.0,120,1,2428.800000011921,268438.0,7000,zinc,NF,B,265423,265423,263594,264707,263594,266023,265224,265224,266023,12
11,test,1,con,0,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),273066.1999999881,gold,1000,I,z,z,None,657,458.0,199.0,99,1,2195.699999988079,270870.5,7000,gold,NF,B,267756,267756,266027,267040,266027,268222,267556,267556,268222,13
12,test,1,con,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),275265.5,pear,800,I,z,z,None,852,652.0,200.0,41,1,2195.4000000059605,273070.09999999404,7000,pear,NF,B,269755,269755,268226,269039,268226,270422,269555,269555,270421,14
13,test,1,inc,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),277564.59999999404,cobalt,1100,I,z,z,None,663,464.0,199.0,16,1,2295.5,275269.09999999404,7000,cherry,NF,B,272255,272255,270425,271538,270425,272721,272055,272055,272721,15
14,test,1,inc,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),279647.5,banana,800,I,m,m,None,745,545.0,200.0,77,1,2079.0999999940395,277568.40000000596,7000,copper,NF,B,274254,274254,272724,273538,272725,274804,274054,274054,274804,16
15,test,1,con,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),281780.1999999881,zinc,1000,I,m,m,None,596,381.0,215.0,115,1,2128.899999976158,279651.3000000119,7000,zinc,NF,B,276553,276553,274807,275820,274808,276936,276338,276338,276936,17
16,test,1,con,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),283879.3000000119,cherry,1000,I,z,z,None,553,353.0,200.0,11,1,2095.100000023842,281784.1999999881,7000,cherry,NF,B,278669,278669,276940,277953,276940,279035,278469,278469,279035,18
17,test,1,con,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),286078.5,zinc,1100,I,m,m,None,553,354.0,199.0,116,1,2195.300000011921,283883.1999999881,7000,zinc,NF,B,280868,280868,279039,280152,279039,281235,280669,280669,281235,19
18,test,1,inc,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),287961.5,copper,900,I,z,z,None,441,242.0,199.0,22,1,1879.0,286082.5,7000,orange,NF,B,282868,282868,281239,282151,281239,283118,282668,282668,283117,20
18,test,1,con,0,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),289727.5,kiwi,800,I,m,m,None,419,220.0,199.0,49,1,1760.9000000059605,287966.59999999404,7000,kiwi,NF,B,284651,284651,283123,283934,283123,284884,284451,284451,284884,21
19,test,1,con,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),291643.5,cherry,900,I,z,z,None,473,273.0,200.0,10,1,1910.0999999940395,289733.40000000596,7000,cherry,NF,B,286517,286517,284889,285800,284890,286800,286316,286316,286800,22
20,test,1,con,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),293343.0,bronze,800,I,m,m,None,360,161.0,199.0,65,1,1695.800000011921,291647.1999999881,7000,bronze,NF,B,288333,288333,286803,287616,286803,288499,288133,288133,288499,23
21,test,1,inc,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),295658.90000000596,orange,1000,I,m,m,None,775,575.0,200.0,79,1,2312.0,293346.90000000596,7000,copper,NF,B,290232,290232,288503,289516,288503,290815,290032,290032,290815,24
22,test,1,con,1,m,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),298024.6999999881,cobalt,900,I,m,m,None,927,727.0,200.0,90,1,2362.0,295662.6999999881,7000,cobalt,NF,B,292448,292448,290819,291732,290819,293181,292248,292248,293181,25
23,test,1,inc,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),300507.1999999881,lead,1100,I,z,z,None,775,565.0,210.0,48,1,2478.2999999821186,298028.90000000596,7000,pear,NF,B,295097,295097,293185,294298,293185,295663,294887,294887,295663,26
24,test,1,inc,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),302773.40000000596,cobalt,1100,I,z,z,None,628,429.0,199.0,24,1,2262.5999999940395,300510.8000000119,7000,orange,NF,B,297497,297497,295667,296780,295667,297929,297297,297297,297929,27
25,test,1,con,1,z,Mon Aug 12 2024 09:01:11 GMT-0500 (Central Daylight Time),304722.8000000119,banana,900,I,z,z,None,500,299.0,201.0,2,1,1945.5,302777.3000000119,7000,banana,NF,B,299564,299564,297933,298846,297934,299879,299362,299362,299879,28
