Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
8,0,prac,1,A,circle.png,0,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),69257.30000001192,1600,O,None,1515,7,1,3893.100000023842,65364.19999998808,7136,NTS,A,1
8,1,prac,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),72440.19999998808,1600,O,m,791,7,1,3177.100000023842,69263.09999996424,7136,NTS,A,2
6,2,prac,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),76422.09999996424,1900,O,m,1293,5,1,3976.599999964237,72445.5,7136,NTS,A,3
1,3,prac,1,A,circle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),78988.80000001192,1000,O,z,779,1,1,2561.300000011921,76427.5,7136,NTS,A,4
1,4,prac,1,A,circle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),81486.89999997616,1000,O,z,708,1,1,2492.199999988079,78994.69999998808,7136,NTS,A,5
3,5,prac,1,A,circle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),84269.09999996424,1200,O,z,764,3,1,2776.699999988079,81492.39999997616,7136,NTS,A,6
2,6,prac,1,A,circle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),87818.30000001192,2000,O,z,756,2,1,3542.600000023842,84275.69999998808,7136,NTS,A,7
7,7,prac,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),91117.19999998808,1700,O,m,803,6,1,3293.5,87823.69999998808,7136,NTS,A,8
6,8,prac,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),94682.69999998808,1900,O,m,880,5,1,3560.399999976158,91122.30000001192,7136,NTS,A,9
4,9,prac,1,A,circle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),97598.5,1400,O,z,718,4,1,2910.5,94688.0,7136,NTS,A,10
9,10,prac,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),100514.39999997616,1500,O,m,631,8,1,2910.800000011921,97603.59999996424,7136,NTS,A,11
9,11,prac,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),103363.39999997616,1500,O,m,563,8,1,2843.899999976158,100519.5,7136,NTS,A,12
2,0,prac,1,B,triangle.png,0,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),142734.19999998808,1700,O,None,1516,2,1,3994.199999988079,138740.0,7136,NTS,A,1
4,1,prac,1,B,triangle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),145867.0,1500,O,m,839,4,1,3127.600000023842,142739.39999997616,7136,NTS,A,2
9,2,prac,1,B,triangle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),149032.19999998808,1400,O,z,966,8,1,3160.100000023842,145872.09999996424,7136,NTS,A,3
1,3,prac,1,B,triangle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),152514.69999998808,1900,O,z,797,1,1,3477.100000023842,149037.59999996424,7136,NTS,A,4
6,4,prac,1,B,triangle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),155030.5,1000,O,m,699,5,1,2510.600000023842,152519.89999997616,7136,NTS,A,5
7,5,prac,1,B,triangle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),158712.59999996424,2000,O,z,883,6,1,3676.599999964237,155036.0,7136,NTS,A,6
4,6,prac,1,B,triangle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),161761.69999998808,1500,O,m,757,4,1,3044.199999988079,158717.5,7136,NTS,A,7
9,7,prac,1,B,triangle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),164644.09999996424,1400,O,z,696,8,1,2877.2999999523163,161766.80000001192,7136,NTS,A,8
7,8,prac,1,B,triangle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),168193.09999996424,2000,O,z,765,6,1,3544.2999999523163,164648.80000001192,7136,NTS,A,9
8,9,prac,1,B,triangle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),170710.0,1200,O,m,520,7,1,2512.0,168198.0,7136,NTS,A,10
2,10,prac,1,B,triangle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),174008.09999996424,1700,O,m,800,2,1,3292.899999976158,170715.19999998808,7136,NTS,A,11
3,11,prac,1,B,triangle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),177137.80000001192,1600,O,z,650,3,1,3124.800000011921,174013.0,7136,NTS,A,12
4,0,test,1,A,circle.png,0,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),202398.89999997616,1400,O,None,1516,4,1,2927.5,199471.39999997616,7136,NTS,A,1
2,0,test,1,A,circle.png,0,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),205931.0,2000,O,None,1515,2,1,3527.400000035763,202403.59999996424,7136,NTS,A,2
4,1,test,1,A,circle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),208330.59999996424,1400,O,z,974,4,1,2396.0,205934.59999996424,7136,NTS,A,3
4,2,test,1,A,circle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),210646.39999997616,1400,O,z,887,4,1,2312.300000011921,208334.09999996424,7136,NTS,A,4
1,3,test,1,A,circle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),212828.89999997616,1000,O,z,1163,1,1,2178.800000011921,210650.09999996424,7136,NTS,A,5
3,4,test,1,A,circle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),214978.19999998808,1200,O,z,916,3,1,2145.5,212832.69999998808,7136,NTS,A,6
6,5,test,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),217577.69999998808,1900,O,m,667,5,1,2595.800000011921,214981.89999997616,7136,NTS,A,7
1,6,test,1,A,circle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),219543.30000001192,1000,O,z,936,1,1,1961.9000000357628,217581.39999997616,7136,NTS,A,8
9,7,test,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),221792.80000001192,1500,O,m,717,8,1,2246.0,219546.80000001192,7136,NTS,A,9
1,8,test,1,A,circle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),223475.39999997616,1000,O,z,656,1,1,1678.699999988079,221796.69999998808,7136,NTS,A,10
6,9,test,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),226191.5,1900,O,m,785,5,1,2712.199999988079,223479.30000001192,7136,NTS,A,11
9,10,test,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),228390.69999998808,1500,O,m,670,8,1,2195.399999976158,226195.30000001192,7136,NTS,A,12
6,11,test,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),231106.59999996424,1900,O,m,782,5,1,2712.099999964237,228394.5,7136,NTS,A,13
3,12,test,1,A,circle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),233155.80000001192,1200,O,z,822,3,1,2045.1000000238419,231110.69999998808,7136,NTS,A,14
2,13,test,1,A,circle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),235771.80000001192,2000,O,z,597,2,1,2612.0,233159.80000001192,7136,NTS,A,15
8,14,test,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),238037.59999996424,1600,O,m,645,7,1,2261.899999976158,235775.69999998808,7136,NTS,A,16
1,15,test,1,A,circle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),240170.5,1000,O,z,1099,1,1,2129.5,238041.0,7136,NTS,A,17
7,16,test,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),242586.19999998808,1700,O,m,691,6,1,2412.199999988079,240174.0,7136,NTS,A,18
4,17,test,1,A,circle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),244585.59999996424,1400,O,z,567,4,1,1995.7999999523163,242589.80000001192,7136,NTS,A,19
8,18,test,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),246785.0,1600,O,m,567,7,1,2195.800000011921,244589.19999998808,7136,NTS,A,20
8,19,test,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),248834.30000001192,1600,O,m,416,7,1,2045.5,246788.80000001192,7136,NTS,A,21
9,20,test,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),250866.69999998808,1500,O,m,515,8,1,2028.8999999761581,248837.80000001192,7136,NTS,A,22
6,21,test,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),253449.39999997616,1900,O,m,658,5,1,2579.199999988079,250870.19999998808,7136,NTS,A,23
7,22,test,1,A,circle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),255748.80000001192,1700,O,m,572,6,1,2295.900000035763,253452.89999997616,7136,NTS,A,24
7,1,test,1,B,triangle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),285289.3000000119,2000,O,z,558,6,1,2579.800000011921,282709.5,7136,NTS,A,1
7,2,test,1,B,triangle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),287455.3000000119,1600,O,z,536,14,1,2161.900000035763,285293.39999997616,7136,NTS,A,2
1,3,test,1,B,triangle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),290271.0,1900,O,z,886,1,1,2812.100000023842,287458.89999997616,7136,NTS,A,3
4,4,test,1,B,triangle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),292304.0,1500,O,m,510,4,1,2029.199999988079,290274.8000000119,7136,NTS,A,4
9,5,test,1,B,triangle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),294520.09999996424,1400,O,z,785,8,1,2212.5,292307.59999996424,7136,NTS,A,5
1,6,test,1,B,triangle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),296835.8000000119,1400,O,z,897,9,1,2312.2000000476837,294523.59999996424,7136,NTS,A,6
9,7,test,1,B,triangle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),299301.6999999881,1900,O,z,537,16,1,2462.300000011921,296839.39999997616,7136,NTS,A,7
2,8,test,1,B,triangle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),301201.0,1200,O,m,667,10,1,1895.699999988079,299305.3000000119,7136,NTS,A,8
3,9,test,1,B,triangle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),303500.39999997616,1600,O,z,672,3,1,2295.5,301204.89999997616,7136,NTS,A,9
2,10,test,1,B,triangle.png,1,m,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),305883.0,1700,O,m,657,2,1,2378.600000023842,303504.39999997616,7136,NTS,A,10
7,11,test,1,B,triangle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),308332.09999996424,1600,O,z,823,14,1,2445.5,305886.59999996424,7136,NTS,A,11
7,12,test,1,B,triangle.png,1,z,Mon Jun 02 2025 09:18:33 GMT-0500 (Central Daylight Time),310964.6999999881,2000,O,z,613,6,1,2629.0,308335.6999999881,7136,NTS,A,12
