Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,278,147,Fri May 16 2025 16:15:57 GMT-0500 (Central Daylight Time),,box1,yes,O,1,1,,,7153,DSST,A,,,,0,160,113
U,1,1,0.0,5,prac,yes,1,5,120000.0,334,145,Fri May 16 2025 16:15:57 GMT-0500 (Central Daylight Time),55889.89999997616,box5,yes,O,1,1,4503.600000023842,51386.299999952316,7153,DSST,A,,,,1,160,113
),2,1,0.0,3,prac,yes,1,3,120000.0,340,132,Fri May 16 2025 16:15:57 GMT-0500 (Central Daylight Time),60871.5,box3,yes,O,1,1,4207.5,56664.0,7153,DSST,A,,,,2,160,113
L,3,1,0.0,4,prac,yes,1,4,120000.0,280,166,Fri May 16 2025 16:15:57 GMT-0500 (Central Daylight Time),65286.700000047684,box4,yes,O,1,1,3640.2000000476837,61646.5,7153,DSST,A,,,,3,160,113
X,4,1,0.0,8,prac,yes,1,8,120000.0,237,134,Fri May 16 2025 16:15:57 GMT-0500 (Central Daylight Time),69652.20000004768,box8,yes,O,1,1,3590.8000000715256,66061.39999997616,7153,DSST,A,,,,4,160,113
-,5,1,0.0,1,prac,yes,1,1,120000.0,310,153,Fri May 16 2025 16:15:57 GMT-0500 (Central Daylight Time),73234.29999995232,box1,yes,O,1,1,2809.1999999284744,70425.10000002384,7153,DSST,A,,,,5,160,113
^,6,1,0.0,7,prac,yes,1,7,120000.0,274,132,Fri May 16 2025 16:15:57 GMT-0500 (Central Daylight Time),77899.29999995232,box7,yes,O,1,1,3890.0,74009.29999995232,7153,DSST,A,,,,6,160,113
+,7,1,0.0,9,prac,yes,1,9,120000.0,262,133,Fri May 16 2025 16:15:57 GMT-0500 (Central Daylight Time),81931.70000004768,box9,yes,O,1,1,3258.8000000715256,78672.89999997616,7153,DSST,A,,,,7,160,113
T,8,1,0.0,2,prac,yes,1,2,120000.0,293,139,Fri May 16 2025 16:15:57 GMT-0500 (Central Daylight Time),86780.0,box2,yes,O,1,1,4074.5,82705.5,7153,DSST,A,,,,8,160,113
O,9,1,0.0,6,prac,yes,1,6,120000.0,229,141,Fri May 16 2025 16:15:57 GMT-0500 (Central Daylight Time),90979.20000004768,box6,yes,O,1,1,3425.9000000953674,87553.29999995232,7153,DSST,A,,,,9,160,113
T,1,1,3.1700000762939453,2,test,yes,1,2,116829.99992370605,265,147,Fri May 16 2025 16:15:57 GMT-0500 (Central Daylight Time),106107.10000002384,box2,yes,O,1,1,3160.2000000476837,102946.89999997616,7153,DSST,A,101747.0,102256.0,99096.0,1,160,113
