Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,275,135,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),,box1,yes,O,1,1,,,7161,DSST,C,,,,0,160,113
),1,1,0.0,3,prac,yes,1,3,120000.0,319,151,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),79529.59999996424,box3,yes,O,1,1,4553.0,74976.59999996424,7161,DSST,C,,,,1,160,113
O,2,1,0.0,6,prac,yes,1,6,120000.0,299,135,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),84694.69999998808,box6,yes,O,1,1,4389.699999988079,80305.0,7161,DSST,C,,,,2,160,113
L,3,1,0.0,4,prac,yes,1,4,120000.0,360,140,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),88793.29999995232,box4,yes,O,1,1,3323.899999976158,85469.39999997616,7161,DSST,C,,,,3,160,113
X,4,1,0.0,8,prac,yes,1,8,120000.0,304,141,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),93325.29999995232,box8,yes,O,1,1,3757.7999999523163,89567.5,7161,DSST,C,,,,4,160,113
-,5,1,0.0,1,prac,yes,1,1,120000.0,288,135,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),97508.39999997616,box1,yes,O,1,1,3409.5,94098.89999997616,7161,DSST,C,,,,5,160,113
U,6,1,0.0,5,prac,yes,1,5,120000.0,228,141,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),101955.89999997616,box5,yes,O,1,1,3672.5,98283.39999997616,7161,DSST,C,,,,6,160,113
^,7,1,0.0,7,prac,yes,1,7,120000.0,254,125,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),106371.5,box7,yes,O,1,1,3641.600000023842,102729.89999997616,7161,DSST,C,,,,7,160,113
T,8,1,0.0,2,prac,yes,1,2,120000.0,314,153,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),111086.29999995232,box2,yes,O,1,1,3940.7999999523163,107145.5,7161,DSST,C,,,,8,160,113
+,9,1,0.0,9,prac,yes,1,9,120000.0,321,137,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),115818.29999995232,box9,yes,O,1,1,3958.399999976158,111859.89999997616,7161,DSST,C,,,,9,160,113
T,1,1,3.239000082015991,2,test,yes,1,2,116760.99991798401,333,142,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),131496.69999998808,box2,yes,O,1,1,3226.699999988079,128270.0,7161,DSST,C,122611.0,123454.0,120227.0,1,160,113
-,2,1,7.05400013923645,1,test,yes,1,1,112945.99986076355,290,141,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),135312.09999996424,box1,yes,O,1,1,3800.599999964237,131511.5,7161,DSST,C,126242.0,127269.0,123468.0,2,160,113
),3,1,10.93500018119812,3,test,yes,1,3,109064.99981880188,272,142,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),139194.29999995232,box3,yes,O,1,1,3869.5,135324.79999995232,7161,DSST,C,130357.0,131151.0,127282.0,3,160,113
^,4,1,15.164000034332275,7,test,yes,1,7,104835.99996566772,213,146,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),143421.79999995232,box7,yes,O,1,1,4215.299999952316,139206.5,7161,DSST,C,133989.0,135379.0,131164.0,4,160,113
T,5,1,18.182000160217285,2,test,yes,1,2,101817.99983978271,230,152,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),146442.19999998808,box2,yes,O,1,1,3003.400000035763,143438.79999995232,7161,DSST,C,137488.0,138399.0,135396.0,5,160,113
L,6,1,21.598000049591064,4,test,yes,1,4,98401.99995040894,247,149,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),149857.69999998808,box4,yes,O,1,1,3404.199999988079,146453.5,7161,DSST,C,140871.0,141815.0,138411.0,6,160,113
X,7,1,24.86400008201599,8,test,yes,1,8,95135.99991798401,295,139,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),153123.0,box8,yes,O,1,1,3253.5,149869.5,7161,DSST,C,143903.0,145080.0,141826.0,7,160,113
T,8,1,28.61300015449524,2,test,yes,1,2,91386.99984550476,248,152,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),156872.09999996424,box2,yes,O,1,1,3737.899999976158,153134.19999998808,7161,DSST,C,147735.0,148829.0,145091.0,8,160,113
-,9,1,31.59599995613098,1,test,yes,1,1,88404.00004386902,240,141,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),159854.59999996424,box1,yes,O,1,1,2971.199999988079,156883.39999997616,7161,DSST,C,151017.0,151811.0,148840.0,9,160,113
),10,1,34.97800016403198,3,test,yes,1,3,85021.99983596802,293,144,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),163236.79999995232,box3,yes,O,1,1,3371.699999988079,159865.09999996424,7161,DSST,C,154449.0,155194.0,151822.0,10,160,113
T,11,1,40.05900001525879,2,test,yes,1,2,79940.99998474121,296,143,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),168318.5,box2,yes,O,1,1,5070.300000011921,163248.19999998808,7161,DSST,C,158910.0,160275.0,155205.0,11,160,113
-,12,1,43.10800004005432,1,test,yes,1,1,76891.99995994568,277,149,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),171367.39999997616,box1,yes,O,1,1,3037.100000023842,168330.29999995232,7161,DSST,C,162197.0,163324.0,160287.0,12,160,113
L,13,1,45.78999996185303,4,test,yes,1,4,74210.00003814697,310,145,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),174050.09999996424,box4,yes,O,1,1,2670.5,171379.59999996424,7161,DSST,C,165113.0,166007.0,163337.0,13,160,113
T,14,1,48.92200016975403,2,test,yes,1,2,71077.99983024597,281,152,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),177182.29999995232,box2,yes,O,1,1,3121.199999988079,174061.09999996424,7161,DSST,C,167812.0,169139.0,166018.0,14,160,113
),15,1,51.65499997138977,3,test,yes,1,3,68345.00002861023,242,149,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),179914.89999997616,box3,yes,O,1,1,2721.800000011921,177193.09999996424,7161,DSST,C,170945.0,171872.0,169150.0,15,160,113
U,16,1,54.38700008392334,5,test,yes,1,5,65612.99991607666,285,149,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),182647.29999995232,box5,yes,O,1,1,2721.0,179926.29999995232,7161,DSST,C,173644.0,174604.0,171883.0,16,160,113
T,17,1,57.753000020980835,2,test,yes,1,2,62246.999979019165,259,155,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),186013.09999996424,box2,yes,O,1,1,3352.699999988079,182660.39999997616,7161,DSST,C,177060.0,177970.0,174617.0,17,160,113
),18,1,61.05200004577637,3,test,yes,1,3,58947.99995422363,281,154,Mon Jun 09 2025 11:34:03 GMT-0500 (Central Daylight Time),189312.0,box3,yes,O,1,1,3289.100000023842,186022.89999997616,7161,DSST,C,180075.0,181269.0,177980.0,18,160,113
