Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
2,0,prac,1,A,circle.png,0,z,Thu May 29 2025 16:33:01 GMT-0400 (Eastern Daylight Time),74787.29999995232,2000,I,None,1513,2,1,4289.299999952316,70498.0,9018,NTS,A,1
2,1,prac,1,A,circle.png,1,z,Thu May 29 2025 16:33:01 GMT-0400 (Eastern Daylight Time),79054.10000002384,2000,I,z,1477,2,1,4255.400000095367,74798.69999992847,9018,NTS,A,2
4,2,prac,1,A,circle.png,1,z,Thu May 29 2025 16:33:01 GMT-0400 (Eastern Daylight Time),81920.60000002384,1400,I,z,670,4,1,2855.4000000953674,79065.19999992847,9018,NTS,A,3
8,3,prac,1,A,circle.png,1,m,Thu May 29 2025 16:33:01 GMT-0400 (Eastern Daylight Time),85104.0,1600,I,m,786,7,1,3172.5,81931.5,9018,NTS,A,4
3,4,prac,1,A,circle.png,1,z,Thu May 29 2025 16:33:01 GMT-0400 (Eastern Daylight Time),87887.29999995232,1200,I,z,785,3,1,2769.2999999523163,85118.0,9018,NTS,A,5
1,5,prac,1,A,circle.png,1,z,Thu May 29 2025 16:33:01 GMT-0400 (Eastern Daylight Time),90220.39999997616,1000,I,z,547,1,1,2322.5,87897.89999997616,9018,NTS,A,6
8,6,prac,1,A,circle.png,1,m,Thu May 29 2025 16:33:01 GMT-0400 (Eastern Daylight Time),93154.0,1600,I,m,536,7,1,2921.8000000715256,90232.19999992847,9018,NTS,A,7
3,7,prac,1,A,circle.png,1,z,Thu May 29 2025 16:33:01 GMT-0400 (Eastern Daylight Time),95637.29999995232,1200,I,z,490,3,1,2471.7999999523163,93165.5,9018,NTS,A,8
7,8,prac,1,A,circle.png,1,m,Thu May 29 2025 16:33:01 GMT-0400 (Eastern Daylight Time),98587.89999997616,1700,I,m,433,6,1,2928.7000000476837,95659.19999992847,9018,NTS,A,9
1,9,prac,1,A,circle.png,1,z,Thu May 29 2025 16:33:01 GMT-0400 (Eastern Daylight Time),100903.89999997616,1000,I,z,530,1,1,2307.100000023842,98596.79999995232,9018,NTS,A,10
6,10,prac,1,A,circle.png,1,m,Thu May 29 2025 16:33:01 GMT-0400 (Eastern Daylight Time),104137.29999995232,1900,I,m,544,5,1,3222.5,100914.79999995232,9018,NTS,A,11
