Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,316,148,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),,box1,yes,I,1,1,,,9023,DSST,C,,,,0,160,113
U,1,1,0.0,5,prac,yes,1,5,120000.0,269,149,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),58291.29999999702,box5,yes,I,1,1,3981.0,54310.29999999702,9023,DSST,C,,,,1,160,113
T,2,1,0.0,2,prac,yes,1,2,120000.0,232,143,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),62724.59999999404,box2,yes,I,1,1,3652.7999999970198,59071.79999999702,9023,DSST,C,,,,2,160,113
+,3,1,0.0,9,prac,yes,1,9,120000.0,326,143,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),66841.29999999702,box9,yes,I,1,1,3334.7000000029802,63506.59999999404,9023,DSST,C,,,,3,160,113
^,4,1,0.0,7,prac,yes,1,7,120000.0,282,148,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),70607.40000000596,box7,yes,I,1,1,2985.4000000059605,67622.0,9023,DSST,C,,,,4,160,113
O,5,1,0.0,6,prac,yes,1,6,120000.0,334,146,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),74924.70000000298,box6,yes,I,1,1,3533.2999999970198,71391.40000000596,9023,DSST,C,,,,5,160,113
-,6,1,0.0,1,prac,yes,1,1,120000.0,278,147,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),78324.59999999404,box1,yes,I,1,1,2622.5,75702.09999999404,9023,DSST,C,,,,6,160,113
X,7,1,0.0,8,prac,yes,1,8,120000.0,252,141,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),82774.5,box8,yes,I,1,1,3670.9000000059605,79103.59999999404,9023,DSST,C,,,,7,160,113
),8,1,0.0,3,prac,yes,1,3,120000.0,243,130,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),86858.0,box3,yes,I,1,1,3304.0,83554.0,9023,DSST,C,,,,8,160,113
L,9,1,0.0,4,prac,yes,1,4,120000.0,335,142,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),90241.20000000298,box4,yes,I,1,1,2603.7999999970198,87637.40000000596,9023,DSST,C,,,,9,160,113
T,1,1,3.9769999980926514,2,test,yes,1,2,116023.00000190735,220,132,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),110258.09999999404,box2,yes,I,1,1,3956.0,106302.09999999404,9023,DSST,C,107872.0,108627.0,104671.0,1,160,113
-,2,1,6.295000076293945,1,test,yes,1,1,113704.99992370605,290,150,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),112575.20000000298,box1,yes,I,1,1,2295.2000000029802,110280.0,9023,DSST,C,110322.0,110944.0,108649.0,2,160,113
),3,1,9.110000133514404,3,test,yes,1,3,110889.9998664856,281,133,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),115391.40000000596,box3,yes,I,1,1,2794.4000000059605,112597.0,9023,DSST,C,113104.0,113760.0,110966.0,3,160,113
^,4,1,13.029000043869019,7,test,yes,1,7,106970.99995613098,250,152,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),119308.0,box7,yes,I,1,1,3895.2999999970198,115412.70000000298,9023,DSST,C,116971.0,117677.0,113782.0,4,160,113
T,5,1,16.544000148773193,2,test,yes,1,2,103455.9998512268,298,147,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),122824.5,box2,yes,I,1,1,3493.9000000059605,119330.59999999404,9023,DSST,C,120453.0,121193.0,117700.0,5,160,113
L,6,1,18.97699999809265,4,test,yes,1,4,101023.00000190735,342,147,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),125258.09999999404,box4,yes,I,1,1,2413.0999999940395,122845.0,9023,DSST,C,123022.0,123627.0,121214.0,6,160,113
X,7,1,21.710000038146973,8,test,yes,1,8,98289.99996185303,290,150,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),127991.29999999702,box8,yes,I,1,1,2711.8999999910593,125279.40000000596,9023,DSST,C,125734.0,126360.0,123648.0,7,160,113
T,8,1,24.878000020980835,2,test,yes,1,2,95121.99997901917,278,149,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),131158.0,box2,yes,I,1,1,3146.0,128012.0,9023,DSST,C,128887.0,129527.0,126381.0,8,160,113
-,9,1,27.70900011062622,1,test,yes,1,1,92290.99988937378,311,130,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),133991.40000000596,box1,yes,I,1,1,2811.9000000059605,131179.5,9023,DSST,C,131571.0,132360.0,129548.0,9,160,113
),10,1,30.9760000705719,3,test,yes,1,3,89023.9999294281,325,159,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),137257.90000000596,box3,yes,I,1,1,3246.4000000059605,134011.5,9023,DSST,C,134803.0,135627.0,132380.0,10,160,113
T,11,1,34.89400005340576,2,test,yes,1,2,85105.99994659424,241,147,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),141174.70000000298,box2,yes,I,1,1,3896.6000000089407,137278.09999999404,9023,DSST,C,138869.0,139544.0,135647.0,11,160,113
-,12,1,37.378000020980835,1,test,yes,1,1,82621.99997901917,241,136,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),143658.20000000298,box1,yes,I,1,1,2462.7000000029802,141195.5,9023,DSST,C,141271.0,142027.0,139564.0,12,160,113
L,13,1,39.96000003814697,4,test,yes,1,4,80039.99996185303,253,147,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),146241.29999999702,box4,yes,I,1,1,2561.8999999910593,143679.40000000596,9023,DSST,C,143905.0,144610.0,142048.0,13,160,113
T,14,1,41.97699999809265,2,test,yes,1,2,78023.00000190735,305,157,Wed Jul 09 2025 17:41:47 GMT-0400 (Eastern Daylight Time),148258.0,box2,yes,I,1,1,1996.0999999940395,146261.90000000596,9023,DSST,C,146054.0,146627.0,144631.0,14,160,113
