Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,197,151,Wed May 07 2025 12:18:16 GMT-0400 (Eastern Daylight Time),,box1,yes,I,1,1,,,9017,DSST,A,,,,0,160,113
T,1,1,0.0,2,prac,yes,1,2,120000.0,217,135,Wed May 07 2025 12:18:16 GMT-0400 (Eastern Daylight Time),83605.5,box2,yes,I,1,1,4346.300000190735,79259.19999980927,9017,DSST,A,,,,1,160,113
X,2,1,0.0,8,prac,yes,1,8,120000.0,294,148,Wed May 07 2025 12:18:16 GMT-0400 (Eastern Daylight Time),88271.5,box8,yes,I,1,1,3887.300000190735,84384.19999980927,9017,DSST,A,,,,2,160,113
^,3,1,0.0,7,prac,yes,1,7,120000.0,230,137,Wed May 07 2025 12:18:16 GMT-0400 (Eastern Daylight Time),92621.9000005722,box7,yes,I,1,1,3566.2000007629395,89055.69999980927,9017,DSST,A,,,,3,160,113
),4,1,0.0,3,prac,yes,1,3,120000.0,287,158,Wed May 07 2025 12:18:16 GMT-0400 (Eastern Daylight Time),97005.69999980927,box3,yes,I,1,1,3600.3999996185303,93405.30000019073,9017,DSST,A,,,,4,160,113
-,5,1,0.0,1,prac,yes,1,1,120000.0,276,147,Wed May 07 2025 12:18:16 GMT-0400 (Eastern Daylight Time),100971.9000005722,box1,yes,I,1,1,3168.6000003814697,97803.30000019073,9017,DSST,A,,,,5,160,113
+,6,1,0.0,9,prac,yes,1,9,120000.0,277,132,Wed May 07 2025 12:18:16 GMT-0400 (Eastern Daylight Time),105455.0,box9,yes,I,1,1,3694.0,101761.0,9017,DSST,A,,,,6,160,113
L,7,1,0.0,4,prac,yes,1,4,120000.0,245,126,Wed May 07 2025 12:18:16 GMT-0400 (Eastern Daylight Time),109421.4000005722,box4,yes,I,1,1,3175.300000190735,106246.10000038147,9017,DSST,A,,,,7,160,113
U,8,1,0.0,5,prac,yes,1,5,120000.0,325,138,Wed May 07 2025 12:18:16 GMT-0400 (Eastern Daylight Time),115338.10000038147,box5,yes,I,1,1,5135.5,110202.60000038147,9017,DSST,A,,,,8,160,113
O,9,1,0.0,6,prac,yes,1,6,120000.0,223,141,Wed May 07 2025 12:18:16 GMT-0400 (Eastern Daylight Time),118788.80000019073,box6,yes,I,1,1,2669.0,116119.80000019073,9017,DSST,A,,,,9,160,113
T,1,1,4.41100001335144,2,test,yes,1,2,115588.99998664856,188,128,Wed May 07 2025 12:18:16 GMT-0400 (Eastern Daylight Time),143489.5,box2,yes,I,1,1,4389.800000190735,139099.69999980927,9017,DSST,A,134609.0,135211.0,130822.0,1,160,113
