Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,305,148,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),,box1,yes,I,1,3,,,8005,DSST,C,,,,0,160,113
T,1,1,0.0,2,prac,yes,1,2,120000.0,283,131,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),45369.700000047684,box2,yes,I,1,3,2037.1000000238419,43332.60000002384,8005,DSST,C,,,,1,160,113
X,2,1,0.0,8,prac,yes,1,8,120000.0,325,156,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),48985.200000047684,box8,yes,I,1,3,2840.5,46144.700000047684,8005,DSST,C,,,,2,160,113
-,3,1,0.0,1,prac,yes,1,1,120000.0,310,145,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),52183.90000009537,box1,yes,I,1,3,2424.4000000953674,49759.5,8005,DSST,C,,,,3,160,113
L,4,1,0.0,4,prac,yes,1,4,120000.0,351,135,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),55882.90000009537,box4,yes,I,1,3,2924.7000000476837,52958.200000047684,8005,DSST,C,,,,4,160,113
^,5,1,0.0,7,prac,yes,1,7,120000.0,283,165,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),59165.10000002384,box7,yes,I,1,3,2508.2999999523163,56656.800000071526,8005,DSST,C,,,,5,160,113
+,6,1,0.0,9,prac,yes,1,9,120000.0,300,167,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),62397.60000002384,box9,yes,I,1,3,2458.2999999523163,59939.300000071526,8005,DSST,C,,,,6,160,113
),7,1,0.0,3,prac,yes,1,3,120000.0,339,159,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),65563.30000007153,box3,yes,I,1,3,2392.7000000476837,63170.60000002384,8005,DSST,C,,,,7,160,113
U,8,1,0.0,5,prac,yes,1,5,120000.0,288,143,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),68562.20000004768,box5,yes,I,1,3,2225.0,66337.20000004768,8005,DSST,C,,,,8,160,113
O,9,1,0.0,6,prac,yes,1,6,120000.0,196,150,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),71627.70000004768,box6,yes,I,1,3,2292.0,69335.70000004768,8005,DSST,C,,,,9,160,113
T,1,1,2.0219998359680176,2,test,yes,1,2,117978.00016403198,250,148,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),82724.20000004768,box2,yes,I,1,3,2010.0,80714.20000004768,8005,DSST,C,79489.0,80016.0,78006.0,1,160,113
-,2,1,4.1539998054504395,1,test,yes,1,1,115846.00019454956,291,147,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),84857.10000002384,box1,yes,I,1,3,2117.7999999523163,82739.30000007153,8005,DSST,C,81505.0,82149.0,80031.0,2,160,113
),3,1,6.436999797821045,3,test,yes,1,3,113563.00020217896,247,126,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),87139.90000009537,box3,yes,I,1,3,2271.2000000476837,84868.70000004768,8005,DSST,C,83954.0,84432.0,82161.0,3,160,113
^,4,1,9.101999998092651,7,test,yes,1,7,110898.00000190735,262,147,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),89805.90000009537,box7,yes,I,1,3,2653.600000023842,87152.30000007153,8005,DSST,C,86870.0,87098.0,84444.0,4,160,113
T,5,1,11.400999784469604,2,test,yes,1,2,108599.0002155304,368,130,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),92105.0,box2,yes,I,1,3,2287.1999999284744,89817.80000007153,8005,DSST,C,88670.0,89397.0,87110.0,5,160,113
L,6,1,13.516999959945679,4,test,yes,1,4,106483.00004005432,200,129,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),94220.90000009537,box4,yes,I,1,3,2104.5,92116.40000009537,8005,DSST,C,91052.0,91513.0,89408.0,6,160,113
X,7,1,16.16599988937378,8,test,yes,1,8,103834.00011062622,288,123,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),96870.0,box8,yes,I,1,3,2638.0,94232.0,8005,DSST,C,93500.0,94162.0,91524.0,7,160,113
T,8,1,18.598999977111816,2,test,yes,1,2,101401.00002288818,334,142,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),99302.70000004768,box2,yes,I,1,3,2422.2000000476837,96880.5,8005,DSST,C,96067.0,96595.0,94172.0,8,160,113
-,9,1,20.430999994277954,1,test,yes,1,1,99569.00000572205,200,150,Wed May 21 2025 12:51:02 GMT-0500 (Central Daylight Time),101135.20000004768,box1,yes,I,1,3,1821.1000000238419,99314.10000002384,8005,DSST,C,97866.0,98427.0,96606.0,9,160,113
