Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,306,147,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),,box1,yes,O,1,1,,,7145,DSST,C,,,,0,160,113
),1,1,0.0,3,prac,yes,1,3,120000.0,257,144,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),49724.0,box3,yes,O,1,1,3748.300000011921,45975.69999998808,7145,DSST,C,,,,1,160,113
O,2,1,0.0,6,prac,yes,1,6,120000.0,229,135,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),53788.39999997616,box6,yes,O,1,1,3286.199999988079,50502.19999998808,7145,DSST,C,,,,2,160,113
X,3,1,0.0,8,prac,yes,1,8,120000.0,239,141,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),57087.299999952316,box8,yes,O,1,1,2523.7999999523163,54563.5,7145,DSST,C,,,,3,160,113
T,4,1,0.0,2,prac,yes,1,2,120000.0,252,144,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),60637.59999996424,box2,yes,O,1,1,2773.199999988079,57864.39999997616,7145,DSST,C,,,,4,160,113
+,5,1,0.0,9,prac,yes,1,9,120000.0,254,149,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),64084.89999997616,box9,yes,O,1,1,2671.600000023842,61413.299999952316,7145,DSST,C,,,,5,160,113
^,6,1,0.0,7,prac,yes,1,7,120000.0,230,137,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),67085.79999995232,box7,yes,O,1,1,2208.199999988079,64877.59999996424,7145,DSST,C,,,,6,160,113
L,7,1,0.0,4,prac,yes,1,4,120000.0,241,134,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),70417.5,box4,yes,O,1,1,2555.2000000476837,67862.29999995232,7145,DSST,C,,,,7,160,113
U,8,1,0.0,5,prac,yes,1,5,120000.0,211,136,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),73366.59999996424,box5,yes,O,1,1,2169.699999988079,71196.89999997616,7145,DSST,C,,,,8,160,113
-,9,1,0.0,1,prac,yes,1,1,120000.0,203,139,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),76082.69999998808,box1,yes,O,1,1,1939.199999988079,74143.5,7145,DSST,C,,,,9,160,113
T,1,1,2.5440001487731934,2,test,yes,1,2,117455.9998512268,300,136,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),83813.29999995232,box2,yes,O,1,1,2523.0,81290.29999995232,7145,DSST,C,78505.0,79073.0,76550.0,1,160,113
-,2,1,4.523000001907349,1,test,yes,1,1,115476.99999809265,264,145,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),85795.5,box1,yes,O,1,1,1961.6000000238419,83833.89999997616,7145,DSST,C,80417.0,81055.0,79094.0,2,160,113
),3,1,6.736999988555908,3,test,yes,1,3,113263.00001144409,254,143,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),88010.59999996424,box3,yes,O,1,1,2201.199999988079,85809.39999997616,7145,DSST,C,82748.0,83270.0,81069.0,3,160,113
^,4,1,9.23799991607666,7,test,yes,1,7,110762.00008392334,241,132,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),90512.29999995232,box7,yes,O,1,1,2488.399999976158,88023.89999997616,7145,DSST,C,85181.0,85772.0,83284.0,4,160,113
T,5,1,11.651999950408936,2,test,yes,1,2,108348.00004959106,233,141,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),92926.19999998808,box2,yes,O,1,1,2400.400000035763,90525.79999995232,7145,DSST,C,87563.0,88186.0,85785.0,5,160,113
L,6,1,13.837000131607056,4,test,yes,1,4,106162.99986839294,299,161,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),95108.69999998808,box4,yes,O,1,1,2170.900000035763,92937.79999995232,7145,DSST,C,89692.0,90368.0,88198.0,6,160,113
X,7,1,16.249000072479248,8,test,yes,1,8,103750.99992752075,267,146,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),97525.89999997616,box8,yes,O,1,1,2401.199999988079,95124.69999998808,7145,DSST,C,91962.0,92786.0,90385.0,7,160,113
T,8,1,18.582000017166138,2,test,yes,1,2,101417.99998283386,277,141,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),99858.19999998808,box2,yes,O,1,1,2321.900000035763,97536.29999995232,7145,DSST,C,94409.0,95118.0,92796.0,8,160,113
-,9,1,20.513000011444092,1,test,yes,1,1,99486.99998855591,240,130,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),101790.29999995232,box1,yes,O,1,1,1922.3999999761581,99867.89999997616,7145,DSST,C,96304.0,97050.0,95128.0,9,160,113
),10,1,22.697999954223633,3,test,yes,1,3,97302.00004577637,306,156,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),103974.0,box3,yes,O,1,1,2174.5,101799.5,7145,DSST,C,98692.0,99234.0,97059.0,10,160,113
T,11,1,24.77900004386902,2,test,yes,1,2,95220.99995613098,270,146,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),106056.09999996424,box2,yes,O,1,1,2071.899999976158,103984.19999998808,7145,DSST,C,100640.0,101316.0,99244.0,11,160,113
-,12,1,26.69600009918213,1,test,yes,1,1,93303.99990081787,235,145,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),107970.79999995232,box1,yes,O,1,1,1905.5,106065.29999995232,7145,DSST,C,102691.0,103231.0,101325.0,12,160,113
L,13,1,29.078999996185303,4,test,yes,1,4,90921.0000038147,248,147,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),110355.19999998808,box4,yes,O,1,1,2372.0,107983.19999998808,7145,DSST,C,104941.0,105615.0,103243.0,13,160,113
T,14,1,31.677000045776367,2,test,yes,1,2,88322.99995422363,340,149,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),112953.19999998808,box2,yes,O,1,1,2586.800000011921,110366.39999997616,7145,DSST,C,107872.0,108213.0,105626.0,14,160,113
),15,1,34.39400005340576,3,test,yes,1,3,85605.99994659424,287,144,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),115666.89999997616,box3,yes,O,1,1,2704.100000023842,112962.79999995232,7145,DSST,C,110087.0,110927.0,108223.0,15,160,113
U,16,1,36.49300003051758,5,test,yes,1,5,83506.99996948242,175,156,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),117765.59999996424,box5,yes,O,1,1,2085.5,115680.09999996424,7145,DSST,C,112504.0,113025.0,110940.0,16,160,113
T,17,1,38.50600004196167,2,test,yes,1,2,81493.99995803833,216,136,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),119784.0,box2,yes,O,1,1,2004.2000000476837,117779.79999995232,7145,DSST,C,114565.0,115044.0,113040.0,17,160,113
),18,1,40.223999977111816,3,test,yes,1,3,79776.00002288818,234,172,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),121501.09999996424,box3,yes,O,1,1,1709.5999999642372,119791.5,7145,DSST,C,116283.0,116761.0,115052.0,18,160,113
-,19,1,42.37899994850159,1,test,yes,1,1,77621.00005149841,249,119,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),123650.5,box1,yes,O,1,1,2140.100000023842,121510.39999997616,7145,DSST,C,118318.0,118910.0,116770.0,19,160,113
L,20,1,44.5220000743866,4,test,yes,1,4,75477.9999256134,255,155,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),125798.69999998808,box4,yes,O,1,1,2129.600000023842,123669.09999996424,7145,DSST,C,120400.0,121059.0,118929.0,20,160,113
+,21,1,46.9060001373291,9,test,yes,1,9,73093.9998626709,273,157,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),128181.0,box9,yes,O,1,1,2372.600000023842,125808.39999997616,7145,DSST,C,122813.0,123441.0,121068.0,21,160,113
O,22,1,49.123000144958496,6,test,yes,1,6,70876.9998550415,305,150,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),130397.29999995232,box6,yes,O,1,1,2204.699999988079,128192.59999996424,7145,DSST,C,124882.0,125657.0,123453.0,22,160,113
),23,1,51.32200002670288,3,test,yes,1,3,68677.99997329712,246,136,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),132597.5,box3,yes,O,1,1,2187.400000035763,130410.09999996424,7145,DSST,C,127298.0,127857.0,125670.0,23,160,113
-,24,1,53.055999994277954,1,test,yes,1,1,66944.00000572205,268,134,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),134332.0,box1,yes,O,1,1,1719.800000011921,132612.19999998808,7145,DSST,C,128898.0,129592.0,127872.0,24,160,113
L,25,1,54.7720000743866,4,test,yes,1,4,65227.9999256134,271,146,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),136046.59999996424,box4,yes,O,1,1,1703.699999988079,134342.89999997616,7145,DSST,C,130815.0,131307.0,129603.0,25,160,113
-,26,1,56.587000131607056,1,test,yes,1,1,63412.999868392944,248,145,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),137862.59999996424,box1,yes,O,1,1,1803.8999999761581,136058.69999998808,7145,DSST,C,132481.0,133123.0,131319.0,26,160,113
U,27,1,58.35599994659424,5,test,yes,1,5,61644.00005340576,202,123,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),139628.89999997616,box5,yes,O,1,1,1754.6000000238419,137874.29999995232,7145,DSST,C,134311.0,134889.0,133134.0,27,160,113
L,28,1,60.736000061035156,4,test,yes,1,4,59263.999938964844,263,141,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),142011.89999997616,box4,yes,O,1,1,2368.199999988079,139643.69999998808,7145,DSST,C,136644.0,137272.0,134904.0,28,160,113
T,29,1,63.03500008583069,2,test,yes,1,2,56964.99991416931,234,145,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),144310.5,box2,yes,O,1,1,2288.100000023842,142022.39999997616,7145,DSST,C,138845.0,139570.0,137282.0,29,160,113
^,30,1,65.53399991989136,7,test,yes,1,7,54466.00008010864,247,143,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),146810.79999995232,box7,yes,O,1,1,2488.5,144322.29999995232,7145,DSST,C,141293.0,142071.0,139582.0,30,160,113
O,31,1,67.83200001716614,6,test,yes,1,6,52167.99998283386,260,135,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),149108.0,box6,yes,O,1,1,2287.7000000476837,146820.29999995232,7145,DSST,C,143713.0,144368.0,142080.0,31,160,113
),32,1,69.76500010490417,3,test,yes,1,3,50234.999895095825,285,134,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),151041.29999995232,box3,yes,O,1,1,1923.3999999761581,149117.89999997616,7145,DSST,C,145759.0,146301.0,144378.0,32,160,113
U,33,1,71.68300008773804,5,test,yes,1,5,48316.99991226196,275,127,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),152956.69999998808,box5,yes,O,1,1,1904.699999988079,151052.0,7145,DSST,C,147726.0,148217.0,146312.0,33,160,113
^,34,1,74.0640001296997,7,test,yes,1,7,45935.99987030029,220,134,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),155340.29999995232,box7,yes,O,1,1,2368.099999964237,152972.19999998808,7145,DSST,C,150076.0,150600.0,148232.0,34,160,113
+,35,1,76.47900009155273,9,test,yes,1,9,43520.999908447266,222,147,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),157755.39999997616,box9,yes,O,1,1,2402.899999976158,155352.5,7145,DSST,C,152376.0,153015.0,150613.0,35,160,113
X,36,1,78.34800004959106,8,test,yes,1,8,41651.999950408936,257,126,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),159621.89999997616,box8,yes,O,1,1,1854.1000000238419,157767.79999995232,7145,DSST,C,154423.0,154882.0,153028.0,36,160,113
U,37,1,80.04800009727478,5,test,yes,1,5,39951.99990272522,273,159,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),161322.5,box5,yes,O,1,1,1687.4000000357628,159635.09999996424,7145,DSST,C,156156.0,156582.0,154895.0,37,160,113
L,38,1,82.17900013923645,4,test,yes,1,4,37820.99986076355,330,147,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),163454.19999998808,box4,yes,O,1,1,2117.600000023842,161336.59999996424,7145,DSST,C,158042.0,158714.0,156597.0,38,160,113
O,39,1,84.17600011825562,6,test,yes,1,6,35823.999881744385,265,138,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),165453.69999998808,box6,yes,O,1,1,1987.0,163466.69999998808,7145,DSST,C,160192.0,160714.0,158727.0,39,160,113
),40,1,85.92199993133545,3,test,yes,1,3,34078.00006866455,210,123,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),167201.0,box3,yes,O,1,1,1738.6000000238419,165462.39999997616,7145,DSST,C,161966.0,162461.0,160722.0,40,160,113
^,41,1,88.00399994850159,7,test,yes,1,7,31996.000051498413,213,124,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),169283.5,box7,yes,O,1,1,2074.300000011921,167209.19999998808,7145,DSST,C,163965.0,164544.0,162469.0,41,160,113
T,42,1,90.64100003242493,2,test,yes,1,2,29358.999967575073,238,134,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),171917.59999996424,box2,yes,O,1,1,2626.099999964237,169291.5,7145,DSST,C,166524.0,167178.0,164552.0,42,160,113
X,43,1,92.49300003051758,8,test,yes,1,8,27506.999969482422,314,143,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),173766.79999995232,box8,yes,O,1,1,1837.699999988079,171929.09999996424,7145,DSST,C,168519.0,169027.0,167189.0,43,160,113
-,44,1,94.41000008583069,1,test,yes,1,1,25589.99991416931,272,134,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),175684.0,box1,yes,O,1,1,1902.5,173781.5,7145,DSST,C,170250.0,170944.0,169042.0,44,160,113
+,45,1,96.6230001449585,9,test,yes,1,9,23376.999855041504,283,150,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),177899.19999998808,box9,yes,O,1,1,2200.100000023842,175699.09999996424,7145,DSST,C,172566.0,173159.0,170959.0,45,160,113
U,46,1,99.4060001373291,5,test,yes,1,5,20593.9998626709,234,140,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),180682.79999995232,box5,yes,O,1,1,2771.0,177911.79999995232,7145,DSST,C,175486.0,175943.0,173172.0,46,160,113
X,47,1,101.58899998664856,8,test,yes,1,8,18411.00001335144,234,135,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),182864.29999995232,box8,yes,O,1,1,2171.399999976158,180692.89999997616,7145,DSST,C,177582.0,178124.0,175953.0,47,160,113
L,48,1,103.52500009536743,4,test,yes,1,4,16474.99990463257,324,159,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),184798.29999995232,box4,yes,O,1,1,1920.2999999523163,182878.0,7145,DSST,C,179481.0,180058.0,178138.0,48,160,113
+,49,1,105.88700008392334,9,test,yes,1,9,14112.99991607666,227,121,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),187164.09999996424,box9,yes,O,1,1,2350.399999976158,184813.69999998808,7145,DSST,C,181915.0,182424.0,180074.0,49,160,113
),50,1,107.8050000667572,3,test,yes,1,3,12194.999933242798,299,148,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),189079.19999998808,box3,yes,O,1,1,1904.199999988079,187175.0,7145,DSST,C,183764.0,184339.0,182435.0,50,160,113
O,51,1,109.65400004386902,6,test,yes,1,6,10345.999956130981,278,120,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),190928.19999998808,box6,yes,O,1,1,1835.699999988079,189092.5,7145,DSST,C,185733.0,186188.0,184353.0,51,160,113
T,52,1,111.66799998283386,2,test,yes,1,2,8332.000017166138,330,147,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),192943.5,box2,yes,O,1,1,2002.4000000357628,190941.09999996424,7145,DSST,C,187379.0,188203.0,186201.0,52,160,113
U,53,1,113.86899995803833,5,test,yes,1,5,6131.00004196167,242,153,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),195146.5,box5,yes,O,1,1,2191.2000000476837,192955.29999995232,7145,DSST,C,189694.0,190406.0,188215.0,53,160,113
-,54,1,115.62400007247925,1,test,yes,1,1,4375.999927520752,254,130,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),196898.0,box1,yes,O,1,1,1740.4000000357628,195157.59999996424,7145,DSST,C,191546.0,192158.0,190418.0,54,160,113
+,55,1,117.57100009918213,9,test,yes,1,9,2428.999900817871,258,135,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),198843.5,box9,yes,O,1,1,1932.6000000238419,196910.89999997616,7145,DSST,C,193449.0,194103.0,192171.0,55,160,113
T,56,1,119.58599996566772,2,test,yes,1,2,414.0000343322754,226,145,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),200860.0,box2,yes,O,1,1,1998.2000000476837,198861.79999995232,7145,DSST,C,195560.0,196120.0,194122.0,56,160,113
X,56,1,120.01900005340576,2,test,no,0,8,-19.00005340576172,226,145,Fri May 09 2025 12:15:31 GMT-0500 (Central Daylight Time),201291.59999996424,0,no,O,None,1,416.0,200875.59999996424,7145,DSST,C,196136.0,196551.0,196136.0,57,160,113
