Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,228,139,Fri Jun 06 2025 11:11:08 GMT-0500 (Central Daylight Time),,box1,yes,O,1,1,,,7166,DSST,A,,,,0,160,113
L,1,1,0.0,4,prac,yes,1,4,120000.0,197,136,Fri Jun 06 2025 11:11:08 GMT-0500 (Central Daylight Time),45534.19999998808,box4,yes,O,1,1,3337.399999976158,42196.80000001192,7166,DSST,A,,,,1,160,113
X,2,1,0.0,8,prac,yes,1,8,120000.0,300,166,Fri Jun 06 2025 11:11:08 GMT-0500 (Central Daylight Time),50031.5,box8,yes,O,1,1,3723.5,46308.0,7166,DSST,A,,,,2,160,113
U,3,1,0.0,5,prac,yes,1,5,120000.0,341,143,Fri Jun 06 2025 11:11:08 GMT-0500 (Central Daylight Time),53780.30000001192,box5,yes,O,1,1,2974.100000023842,50806.19999998808,7166,DSST,A,,,,3,160,113
T,4,1,0.0,2,prac,yes,1,2,120000.0,348,140,Fri Jun 06 2025 11:11:08 GMT-0500 (Central Daylight Time),57745.5,box2,yes,O,1,1,3191.5999999940395,54553.90000000596,7166,DSST,A,,,,4,160,113
+,5,1,0.0,9,prac,yes,1,9,120000.0,313,145,Fri Jun 06 2025 11:11:08 GMT-0500 (Central Daylight Time),62094.5,box9,yes,O,1,1,3575.9000000059605,58518.59999999404,7166,DSST,A,,,,5,160,113
),6,1,0.0,3,prac,yes,1,3,120000.0,227,145,Fri Jun 06 2025 11:11:08 GMT-0500 (Central Daylight Time),65810.0,box3,yes,O,1,1,2940.0999999940395,62869.90000000596,7166,DSST,A,,,,6,160,113
O,7,1,0.0,6,prac,yes,1,6,120000.0,230,151,Fri Jun 06 2025 11:11:08 GMT-0500 (Central Daylight Time),69558.80000001192,box6,yes,O,1,1,2975.300000011921,66583.5,7166,DSST,A,,,,7,160,113
^,8,1,0.0,7,prac,yes,1,7,120000.0,249,142,Fri Jun 06 2025 11:11:08 GMT-0500 (Central Daylight Time),73740.80000001192,box7,yes,O,1,1,3407.7000000178814,70333.09999999404,7166,DSST,A,,,,8,160,113
-,9,1,0.0,1,prac,yes,1,1,120000.0,216,136,Fri Jun 06 2025 11:11:08 GMT-0500 (Central Daylight Time),77039.69999998808,box1,yes,O,1,1,2525.5999999940395,74514.09999999404,7166,DSST,A,,,,9,160,113
T,1,1,2.4549999237060547,2,test,yes,1,2,117545.00007629395,234,118,Fri Jun 06 2025 11:11:08 GMT-0500 (Central Daylight Time),91885.19999998808,box2,yes,O,1,1,2444.0,89441.19999998808,7166,DSST,A,88340.0,88950.0,86506.0,1,160,113
