Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,269,139,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),,box1,yes,I,1,1,,,8054,DSST,C,,,,0,160,113
L,1,1,0.0,4,prac,yes,1,4,120000.0,275,162,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),50776.59999999404,box4,yes,I,1,1,4270.699999988079,46505.90000000596,8054,DSST,C,,,,1,160,113
U,2,1,0.0,5,prac,yes,1,5,120000.0,271,153,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),55025.0,box5,yes,I,1,1,3474.4000000059605,51550.59999999404,8054,DSST,C,,,,2,160,113
),3,1,0.0,3,prac,yes,1,3,120000.0,303,146,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),59556.90000000596,box3,yes,I,1,1,3758.0999999940395,55798.80000001192,8054,DSST,C,,,,3,160,113
+,4,1,0.0,9,prac,yes,1,9,120000.0,298,152,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),64373.70000001788,box9,yes,I,1,1,4043.7000000178814,60330.0,8054,DSST,C,,,,4,160,113
X,5,1,0.0,8,prac,yes,1,8,120000.0,305,147,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),69003.59999999404,box8,yes,I,1,1,3858.2999999821186,65145.30000001192,8054,DSST,C,,,,5,160,113
O,6,1,0.0,6,prac,yes,1,6,120000.0,283,133,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),89130.70000001788,box6,yes,I,1,1,19352.100000023842,69778.59999999404,8054,DSST,C,,,,6,160,113
-,7,1,0.0,1,prac,yes,1,1,120000.0,273,147,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),93729.40000000596,box1,yes,I,1,1,3825.300000011921,89904.09999999404,8054,DSST,C,,,,7,160,113
T,8,1,0.0,2,prac,yes,1,2,120000.0,251,151,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),97878.09999999404,box2,yes,I,1,1,3374.699999988079,94503.40000000596,8054,DSST,C,,,,8,160,113
^,9,1,0.0,7,prac,yes,1,7,120000.0,308,151,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),102426.59999999404,box7,yes,I,1,1,3775.399999976158,98651.20000001788,8054,DSST,C,,,,9,160,113
T,1,1,3.1019999980926514,2,test,yes,1,2,116898.00000190735,248,144,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),118538.20000001788,box2,yes,I,1,1,3093.5,115444.70000001788,8054,DSST,C,115602.0,116278.0,113185.0,1,160,113
-,2,1,5.552999973297119,1,test,yes,1,1,114447.00002670288,244,143,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),120987.09999999404,box1,yes,I,1,1,2435.0999999940395,118552.0,8054,DSST,C,118101.0,118727.0,116292.0,2,160,113
),3,1,8.367000102996826,3,test,yes,1,3,111632.99989700317,251,125,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),123803.09999999404,box3,yes,I,1,1,2802.199999988079,121000.90000000596,8054,DSST,C,120983.0,121543.0,118741.0,3,160,113
^,4,1,11.999000072479248,7,test,yes,1,7,108000.99992752075,297,155,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),127435.40000000596,box7,yes,I,1,1,3620.5999999940395,123814.80000001192,8054,DSST,C,124498.0,125175.0,121555.0,4,160,113
T,5,1,15.064000129699707,2,test,yes,1,2,104935.9998703003,266,131,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),130500.90000000596,box2,yes,I,1,1,3053.800000011921,127447.09999999404,8054,DSST,C,127563.0,128241.0,125187.0,5,160,113
L,6,1,18.04699993133545,4,test,yes,1,4,101953.00006866455,287,123,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),133483.20000001788,box4,yes,I,1,1,2971.0,130512.20000001788,8054,DSST,C,130679.0,131223.0,128252.0,6,160,113
X,7,1,21.979000091552734,8,test,yes,1,8,98020.99990844727,285,163,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),137415.80000001192,box8,yes,I,1,1,3921.5999999940395,133494.20000001788,8054,DSST,C,134444.0,135156.0,131234.0,7,160,113
T,8,1,26.66100001335144,2,test,yes,1,2,93338.99998664856,256,145,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),142098.40000000596,box2,yes,I,1,1,4671.4000000059605,137427.0,8054,DSST,C,139193.0,139838.0,135167.0,8,160,113
-,9,1,28.927000045776367,1,test,yes,1,1,91072.99995422363,288,149,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),144363.40000000596,box1,yes,I,1,1,2254.800000011921,142108.59999999404,8054,DSST,C,141475.0,142103.0,139849.0,9,160,113
),10,1,32.80900001525879,3,test,yes,1,3,87190.99998474121,251,136,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),148245.70000001788,box3,yes,I,1,1,3871.800000011921,144373.90000000596,8054,DSST,C,145158.0,145986.0,142114.0,10,160,113
T,11,1,36.35800004005432,2,test,yes,1,2,83641.99995994568,321,138,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),151794.90000000596,box2,yes,I,1,1,3537.9000000059605,148257.0,8054,DSST,C,148756.0,149535.0,145997.0,11,160,113
-,12,1,38.95700001716614,1,test,yes,1,1,81042.99998283386,303,129,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),154393.80000001192,box1,yes,I,1,1,2589.300000011921,151804.5,8054,DSST,C,151506.0,152134.0,149544.0,12,160,113
L,13,1,41.85599994659424,4,test,yes,1,4,78144.00005340576,333,151,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),157292.70000001788,box4,yes,I,1,1,2888.800000011921,154403.90000000596,8054,DSST,C,154272.0,155033.0,152144.0,13,160,113
T,14,1,46.687000036239624,2,test,yes,1,2,73312.99996376038,335,168,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),162124.5,box2,yes,I,1,1,4821.699999988079,157302.80000001192,8054,DSST,C,158853.0,159865.0,155043.0,14,160,113
),15,1,49.855000019073486,3,test,yes,1,3,70144.99998092651,263,140,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),165291.59999999404,box3,yes,I,1,1,3155.899999976158,162135.70000001788,8054,DSST,C,162369.0,163032.0,159876.0,15,160,113
U,16,1,52.78600001335144,5,test,yes,1,5,67213.99998664856,325,131,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),168222.40000000596,box5,yes,I,1,1,2917.699999988079,165304.70000001788,8054,DSST,C,165302.0,165962.0,163045.0,16,160,113
T,17,1,55.85199999809265,2,test,yes,1,2,64148.00000190735,250,131,Thu May 29 2025 17:26:05 GMT-0500 (Central Daylight Time),171288.70000001788,box2,yes,I,1,1,3052.2000000178814,168236.5,8054,DSST,C,168434.0,169029.0,165976.0,17,160,113
